ID,Name,Table,Description,DataType,Expression,FormatString,IsHidden,State,KPIID,IsSimpleMeasure,DisplayFolder,DetailRowsDefinition,DataCategory,FormatStringDefinition,LineageTag
2848,PY Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Sales Margin],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, YEAR ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",,False,Valid,,False,Time intelligence\Growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",be43b78d-2fa8-4da1-80ce-722d517fb4be
2849,YOY Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [Sales Margin]
VAR __ValuePreviousPeriod = [PY Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",c4956455-52ed-471f-98b2-a29964c8a671
2851,PQ Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Sales Margin],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, QUARTER ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",,False,Valid,,False,Time intelligence\Growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",5e6858d1-6987-48e6-b8a8-66b9ac295b40
2852,QOQ Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [Sales Margin]
VAR __ValuePreviousPeriod = [PQ Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",ff7e4cb5-e56c-4331-8523-c531685f6767
2854,PM Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Sales Margin],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, MONTH ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",,False,Valid,,False,Time intelligence\Growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",3d575e19-f44c-4f1f-b55f-c12fe6d6343f
2855,MOM Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [Sales Margin]
VAR __ValuePreviousPeriod = [PM Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",f421f769-9e29-4a06-986f-7e3f5aba9ea9
2857,PYTD Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [YTD Sales Margin],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, YEAR ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",,False,Valid,,False,Time intelligence\To-date growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",83fcecd1-2b7c-4c5f-a567-6d73e4616d81
2858,YOYTD Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [YTD Sales Margin]
VAR __ValuePreviousPeriod = [PYTD Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\To-date growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",62bc61e8-bd59-4bc9-a4ab-bc7ccfcbc256
2860,PQTD Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [QTD Sales Margin],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, QUARTER ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",,False,Valid,,False,Time intelligence\To-date growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",735c9a05-f5e4-4064-b04f-f75ccdc4f9bf
2861,QOQTD Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [QTD Sales Margin]
VAR __ValuePreviousPeriod = [PQTD Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\To-date growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",50e95d93-7279-4ebf-a132-aba07c1fd042
2863,PMTD Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [MTD Sales Margin],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, MONTH ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",,False,Valid,,False,Time intelligence\To-date growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",a1946b42-0650-4d7f-aaee-c247ca40656e
2864,MOMTD Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [MTD Sales Margin]
VAR __ValuePreviousPeriod = [PMTD Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\To-date growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",c07e916e-a2e8-4ae7-b598-1f1f389b5b8e
2866,PYC Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Sales Margin],
        PARALLELPERIOD ( 'Date'[Date], -1, YEAR )
    )
)",,False,Valid,,False,Time intelligence\Growth over full period\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",1f02d5ad-75aa-4952-af2c-369939698429
2867,YTDOPY Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [YTD Sales Margin]
VAR __ValuePreviousPeriod = [PYC Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Growth over full period\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",5af86282-1eac-475a-93e5-ea0b852d4892
2869,PQC Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Sales Margin],
        PARALLELPERIOD ( 'Date'[Date], -1, QUARTER )
    )
)",,False,Valid,,False,Time intelligence\Growth over full period\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",ee71163f-9b15-4164-9843-8d9344544061
2870,QTDOPQ Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [QTD Sales Margin]
VAR __ValuePreviousPeriod = [PQC Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Growth over full period\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",e5ca2d87-7564-44d3-bfb8-3bc993a527c0
2872,PMC Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Sales Margin],
        PARALLELPERIOD ( 'Date'[Date], -1, MONTH )
    )
)",,False,Valid,,False,Time intelligence\Growth over full period\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",7feabcc0-67f2-4612-b232-7cd23702f5e6
2873,MTDOPM Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [MTD Sales Margin]
VAR __ValuePreviousPeriod = [PMC Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Growth over full period\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",5462e626-58b5-4484-8285-cec4da4a1fb8
2875,MAT Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Sales Margin],
        DATESINPERIOD (
            'Date'[Date],
            MAX ( 'Date'[Date] ),
            -1,
            YEAR
        )
    )
)",,False,Valid,,False,Time intelligence\Moving annual growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",57b64204-3e7b-4321-ac3c-85675936b928
2876,PYMAT Sales Margin,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [MAT Sales Margin],
        DATEADD ( 'Date'[Date], -1, YEAR )
    )
)",,False,Valid,,False,Time intelligence\Moving annual growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",443f84ae-1e40-48f4-8c15-926864c572ec
2877,MATG Sales Margin,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [MAT Sales Margin]
VAR __ValuePreviousPeriod = [PYMAT Sales Margin]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Moving annual growth\Sales Margin,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",11671a91-b6ca-49e5-a12c-0722b2509dc9
2879,YTD Parts,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Parts],
        DATESYTD ( 'Date'[Date] )
    )
)",,False,Valid,,False,Time intelligence\To-date total\Parts,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",196c0a21-b6c3-4ba6-b47c-98ab8c8c89de
2880,QTD Parts,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Parts],
        DATESQTD ( 'Date'[Date] )
    )
)",,False,Valid,,False,Time intelligence\To-date total\Parts,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",32bea9cd-c97d-4045-8494-0d96ef89efbb
2881,MTD Parts,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Parts],
        DATESMTD ( 'Date'[Date] )
    )
)",,False,Valid,,False,Time intelligence\To-date total\Parts,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",1f948f80-b752-49d3-9e65-5a2c7eb55b27
2882,PY Parts,MeasuresTable,,,"
IF (
    [_ShowValueForDates],
    CALCULATE (
        [Parts],
        CALCULATETABLE (
            DATEADD ( 'Date'[Date], -1, YEAR ),
            'Date'[DateWithTransactions] = TRUE
        )
    )
)",,False,Valid,,False,Time intelligence\Growth\Parts,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",cac29682-c554-4615-af55-3eea5ed16660
2883,YOY Parts,MeasuresTable,,,"
VAR __ValueCurrentPeriod = [Parts]
VAR __ValuePreviousPeriod = [PY Parts]
VAR __Result =
    IF (
        NOT ISBLANK ( __ValueCurrentPeriod ) && NOT ISBLANK ( __ValuePreviousPeriod ),
        __ValueCurrentPeriod - __ValuePreviousPeriod
    )
RETURN
    __Result",,False,Valid,,False,Time intelligence\Growth\Parts,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",b2afb16e-8bc0-4ac4-ad7f-b4f8f695f354
