ID,Name,Table,Description,DataType,Expression,FormatString,IsHidden,State,KPIID,IsSimpleMeasure,DisplayFolder,DetailRowsDefinition,DataCategory,FormatStringDefinition,LineageTag
6411,BinsNotCounted,MeasuresTable,,,"
VAR CurrentYear = YEAR(TODAY())
VAR BinsList = 
    CONCATENATEX(
        FILTER(
            VALUES(jdis_Phy_Inv[Bin]),
            NOT (
                CALCULATE(
                    COUNTROWS(jdis_Phy_Inv),
                    YEAR(jdis_Phy_Inv[Stocktake Date]) = CurrentYear
                ) > 0
            )
        ),
        jdis_Phy_Inv[Bin],
        "", ""
    )
RETURN
BinsList",,False,Valid,,False,,,,,aba3cba7-ee7d-4267-88ae-ebdad65768f5
67257,Not Counted,MeasuresTable,,,DISTINCTCOUNT(BinsNotCountedTable[Bin]),,False,Valid,,False,,,,"""0""",dbffe080-a922-4d14-b008-1f383bd0ba05
107054,GaugeColor Bins,MeasuresTable,,,"
IF(
    [% Bins Counted] < [Target % Bins], 
    ""Red"", 
    ""Green""
)",,False,Valid,,False,,,,,97fc1f17-b3e8-4f9e-8392-559e767cc53e
111025,GaugeColor Parts,MeasuresTable,,,"
IF(
    [% Parts Counted] < [Target % Parts], 
    ""Red"", 
    ""Green""
)",,False,Valid,,False,,,,,3b296011-4980-4716-a7ea-1d5d62f8699a
151390,Show Filter 1,MeasuresTable,,,"
VAR MaxFilters = 3
RETURN
    IF (
        ISFILTERED ( Dim_Branch[Branch] ),
        VAR ___f =
            FILTERS ( Dim_Branch[Branch] )
        VAR ___r =
            COUNTROWS ( ___f )
        VAR ___t =
            TOPN ( MaxFilters, ___f, Dim_Branch[Branch] )
        VAR ___d =
            CONCATENATEX ( ___t, Dim_Branch[Branch], "", "" )
        VAR ___x =
            ""Branch:  "" & ___d
                & IF ( ___r > MaxFilters, "", ... ["" & ___r & "" items selected]"" ) & "" ""
        RETURN
            ___x & UNICHAR ( 13 )
                & UNICHAR ( 10 )
    )",,False,Valid,,False,,,,,69670a7f-f397-41f0-ade5-a54da3c1fb64
162144,ShowFilterBranch,MeasuresTable,,,"
IF (
    ISFILTERED ( Dim_Branch[Branch] ),
    VAR _Location =
        VALUES ( Dim_Branch[Branch] )
    VAR _Itemscombined =
        CONCATENATEX ( _Location, Dim_Branch[Branch], UNICHAR ( 10 ) )
    RETURN
        _Itemscombined & UNICHAR ( 10 ),
    """"
)",,False,Valid,,False,,,,,7e35780a-5323-48d8-b080-27de4bc60d19
191327,Total Parts with Qty,MeasuresTable,,,"
CALCULATE(
    DISTINCTCOUNT(jdis_Phy_Inv[Part No]),
    jdis_Phy_Inv[Bin Qty] > 0
)",,False,Valid,,False,,,,"""0""",74404d0d-fdb1-4e30-b6fa-b9d7a9dfeb8e
198245,Parts with Qty Counted,MeasuresTable,,,"
CALCULATE(
    DISTINCTCOUNT(jdis_Phy_Inv[Part No]),
    jdis_Phy_Inv[Bin Qty] > 0,
    YEAR(jdis_Phy_Inv[Stocktake Date]) = YEAR(TODAY())
)",,False,Valid,,False,,,,"""0""",3235afc4-43c0-4611-a88c-0a0eafbaa857
205163,Parts with Qty Left to Count,MeasuresTable,,,"
[Total Parts with Qty] - [Parts with Qty Counted]",,False,Valid,,False,,,,"""0""",5c7d08ad-ecff-40b9-8bac-593e4059ce00
212081,Parts with Qty % Counted,MeasuresTable,,,"
DIVIDE(
    [Parts with Qty Counted],
    [Total Parts with Qty],
    0
)",,False,Valid,,False,,,,,5bc711a2-6137-422e-9d17-ea599ab482c8
225916,% Parts with Qty Counted,MeasuresTable,,,"
DIVIDE([Parts with Qty Counted], [Total Parts with Qty], 0)",,False,Valid,,False,,,,"""0.0%;-0.0%;0.0%""",eb950d39-3883-48b1-906f-05868f99677b
232835,Target % Parts with Qty,MeasuresTable,,,"
DIVIDE([CalculationByBranchPartsWithQty], [Total Parts with Qty], 0)",,False,Valid,,False,,,,,c1a6acb1-ac64-4421-9aac-ec32d285d594
239753,CalculationByBranchPartsWithQty,MeasuresTable,,,"
ROUND([Parts with Qty To Count Per Week] * [Weeks Passed], 0)",,False,Valid,,False,,,,,ee02d5d6-3131-438a-8f63-6e36515818b4
246671,Parts with Qty To Count Per Week,MeasuresTable,,,"
DIVIDE([Total Parts with Qty], 52, 0)",,False,Valid,,False,,,,,e2f42e51-6f10-4d6b-abdb-c2995edae8a4
253590,GaugeColor Parts with Qty,MeasuresTable,,,"
IF(
    [% Parts with Qty Counted] < [Target % Parts with Qty], 
    ""Red"", 
    ""Green""
)",,False,Valid,,False,,,,,83c6b5c4-a110-45ef-b826-f236fc52ca7b
260508,Total Bin Qty,MeasuresTable,,,"
SUM(jdis_Phy_Inv[Bin Qty])",,False,Valid,,False,,,,,9fc96b03-f5a5-4085-ac96-080177206766
267427,Bin Qty Counted,MeasuresTable,,,"
CALCULATE(
    SUM(jdis_Phy_Inv[Bin Qty]),
    YEAR(jdis_Phy_Inv[Stocktake Date]) = YEAR(TODAY())
)",,False,Valid,,False,,,,,d44b6687-e16e-400f-9b6b-7c14276fe625
274346,% Bin Qty Counted,MeasuresTable,,,"
DIVIDE([Bin Qty Counted], [Total Bin Qty], 0)",,False,Valid,,False,,,,"""0.0%;-0.0%;0.0%""",159c5446-8d0c-42d5-8baa-63e798d26b5c
281265,Bin Qty To Count Per Week,MeasuresTable,,,"
DIVIDE([Total Bin Qty], 52, 0)",,False,Valid,,False,,,,,46562149-2e09-49d1-8c11-edc88553d697
288184,CalculationByBranchBinQty,MeasuresTable,,,"
ROUND([Bin Qty To Count Per Week] * [Weeks Passed], 0)",,False,Valid,,False,,,,,28486a9f-ab0f-4946-83d9-dfd17d22042a
295103,Target % Bin Qty,MeasuresTable,,,"
DIVIDE([CalculationByBranchBinQty], [Total Bin Qty], 0)",,False,Valid,,False,,,,,f61fca0d-b38e-41d1-9161-782ec6ea59c1
302022,GaugeColor Bin Qty,MeasuresTable,,,"
IF(
    [% Bin Qty Counted] < [Target % Bin Qty], 
    ""Red"", 
    ""Green""
)",,False,Valid,,False,,,,,ce69422e-9812-46c9-b1bf-c82d9eb09351
322776,Bin Qty Left to Count,MeasuresTable,,,"
[Total Bin Qty] - [Bin Qty Counted]",,False,Valid,,False,,,,,7c1636dd-f791-4fa4-b79c-76668dba2e49
355753,Is Uncounted This Year,MeasuresTable,,,"
IF(
    HASONEVALUE(jdis_Phy_Inv[Part No]),
    IF(
        ISBLANK(MAX(jdis_Phy_Inv[Stocktake Date])) || 
        YEAR(MAX(jdis_Phy_Inv[Stocktake Date])) < YEAR(TODAY()),
        1,
        0
    ),
    BLANK()
)",,False,Valid,,False,,,,"""0""",72e20450-8712-4d0c-8e6a-5a51a7ff38ab
362671,Is Bin Uncounted This Year,MeasuresTable,,,"
IF(
    HASONEVALUE(jdis_Phy_Inv[Bin]),
    IF(
        ISBLANK(MAX(jdis_Phy_Inv[Stocktake Date])) || 
        YEAR(MAX(jdis_Phy_Inv[Stocktake Date])) < YEAR(TODAY()),
        1,
        0
    ),
    BLANK()
)",,False,Valid,,False,,,,"""0""",c82c2d4a-1a6d-494c-b0b6-7c76a543ff70
