ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
113,FRANCHISE,InTrans_All_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,FRANCHISE,,,True,,GroupOnValue,,,,15d765dd-932e-4a9e-b280-9ebe5cba4940
114,customer_no,InTrans_All_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,customer_no,,,True,,GroupOnValue,,,,90deb40f-2fe4-439f-b6c5-ebdee5bf29a3
115,PART_NO,InTrans_All_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,PART_NO,,,True,,GroupOnValue,,,,689981e9-8583-423a-8dfd-bdf2adec6156
117,TYPE,InTrans_All_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,TYPE,,,True,,GroupOnValue,,,,717d0476-a249-42a9-adc2-5c65e435a3e6
119,REF_NO,InTrans_All_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,REF_NO,,,True,,GroupOnValue,,,,964c34be-b6ef-4415-84af-c67c6014265b
122,DESCRIPTION,InTrans_All_Promo,Text,Regular,,False,False,False,True,Default,None,,Data,DESCRIPTION,,,True,,GroupOnValue,,,,d371aee2-8e6a-4ef2-bc49-616f06bc19e4
123,MeasureName,MeasureSelector,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,MeasureName,,,True,,GroupOnValue,,,,d03641b1-3de6-421a-9134-28c234bae893
10910,Month,MonthlySalesTable,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Month,,,True,,GroupOnValue,,,,5e498804-0840-4e9a-93d8-da787d7eb309
12528,PART_NO,CalculatedTable,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,PART_NO,,,True,,GroupOnValue,,,,0fd5f9fe-ebd8-4af9-a0b2-6a96f32616bc
12751,Branch,CalculatedTable,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Branch,,,True,,GroupOnValue,,,,e61f6570-9fa5-46c1-ac11-0630e61a6dc8
38442,Name,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,cb56ac40-e46d-40cd-8069-473d08b0281e
38444,Model,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,8b6fa5e1-05ba-4ea8-96a7-e8e4d20bfb1e
38446,DataCategory,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,e5cecde4-f996-4068-b1a1-b3fae5d9e6a3
38448,DESCRIPTION,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DESCRIPTION,,,True,,GroupOnValue,,,,5c8b6e94-c80d-4e19-a566-98deda1eabbd
38452,StorageMode,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,StorageMode,,,True,,GroupOnValue,,,,507fd61e-8681-4ac3-a0fe-f6bda8165813
38454,TableStorage,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,TableStorage,,,True,,GroupOnValue,,,,8951fa5e-aee4-4ed7-b8dc-1aa14ed353bf
38456,Expression,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,d1518010-6edd-44d6-a021-964f5ed0cc38
38464,LineageTag,Old Report - Parts Promo Tables,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,f846c194-1cdd-4d40-ba5f-a2650d6fdb82
39206,Name,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,c57fc430-af64-4a02-bafd-a4bbe47f42d0
39208,Table,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,7510d879-5e5a-4b11-9513-5aac2d523069
39210,DataType,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,852f52e4-e3fd-47c9-9784-26d244771461
39212,DataCategory,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,a5d17a39-4e9e-4125-b3fb-4e0118720a71
39214,DESCRIPTION,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DESCRIPTION,,,True,,GroupOnValue,,,,37b18943-55f0-4657-9028-903a5c754411
39224,Alignment,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Alignment,,,True,,GroupOnValue,,,,02f49dfe-7b7c-4c70-b240-ed3c5525d684
39226,SummarizeBy,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,SummarizeBy,,,True,,GroupOnValue,,,,717158c1-bb7f-48fc-81b1-a9c55ab707e2
39228,ColumnStorage,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ColumnStorage,,,True,,GroupOnValue,,,,2990df72-537b-47ae-a2d5-eac9410dfc57
39230,TYPE,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,TYPE,,,True,,GroupOnValue,,,,5cabf607-0c69-4fda-9f96-717db52d6730
39232,SourceColumn,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,SourceColumn,,,True,,GroupOnValue,,,,82045682-03b9-4758-939c-2001166de49d
39234,Expression,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,e0ad7d2e-74fb-4d91-b3ab-f02225922d2d
39236,FormatString,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,95330a38-794c-4aa4-a088-3a8118a82a70
39240,SortByColumn,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,SortByColumn,,,True,,GroupOnValue,,,,563e26f7-0107-4de5-89db-cb1b3ea6c855
39242,GroupingBehavior,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,GroupingBehavior,,,True,,GroupOnValue,,,,25361007-6187-4b77-9168-0854ed610faf
39244,SourceProviderType,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,SourceProviderType,,,True,,GroupOnValue,,,,58c0fceb-c1e1-42b3-885e-902fc13b613a
39246,DisplayFolder,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,b1e3a284-83a1-44f9-bf77-400cdeda7a2b
39248,AlternateOf,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,AlternateOf,,,True,,GroupOnValue,,,,962f5991-7e3d-485d-a3a9-51eebcaa2b6d
39250,LineageTag,Old Report - Parts Promo Columns,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,62e83a20-c5ae-43ab-a165-20c8aad1ad3a
41083,Name,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,b02bd1b9-9d5a-4438-ac9b-207a925a532e
41085,Relationship,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Relationship,,,True,,GroupOnValue,,,,068f0ae6-99a1-4c3b-b624-04f3f504d0fc
41087,Model,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,cf551133-e6b7-4b13-9687-2b10c38afa98
41091,CrossFilteringBehavior,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,CrossFilteringBehavior,,,True,,GroupOnValue,,,,31e50e9a-6da0-4f50-8501-a7d696e9d72f
41095,FromTable,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FromTable,,,True,,GroupOnValue,,,,f8c4fc8c-ad03-457e-a458-5309e6594c0e
41097,FromColumn,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FromColumn,,,True,,GroupOnValue,,,,07502bbf-2d73-4ebd-abc1-e3f6c61a1d0b
41099,FromCardinality,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FromCardinality,,,True,,GroupOnValue,,,,9783e3c9-4313-4bcc-8fd8-a4ef9d0875b6
41101,ToTable,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ToTable,,,True,,GroupOnValue,,,,453640ef-0c20-4b5a-b483-5bb77df968cf
41103,ToColumn,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ToColumn,,,True,,GroupOnValue,,,,40c5fd4a-0a50-49bb-96c1-d806130e1df0
41105,ToCardinality,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ToCardinality,,,True,,GroupOnValue,,,,c14a8b74-ecac-4c46-9859-d848767d2421
41107,State,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,d9bf6f81-72b1-414a-ac47-1fb8fc8013ec
41109,SecurityFilteringBehavior,Old Report - Parts Promo Relationships,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,SecurityFilteringBehavior,,,True,,GroupOnValue,,,,c055515c-a2a9-4dac-8e34-e0f9591a4953
43159,Name,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,0e69dcca-43ed-4869-83d0-34b45af40d85
43161,Table,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,a2641ad5-771a-4d5c-8460-a511b7d15f46
43163,DESCRIPTION,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DESCRIPTION,,,True,,GroupOnValue,,,,12fc2096-af9b-483f-9021-c1ad990af10a
43165,DataType,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,49ccdc3b-9492-4f0c-8001-7d4a3f6694df
43167,Expression,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,0e0909d3-3275-4a46-9d2d-f4814c4367ad
43169,FormatString,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,04eb5a36-c139-472f-8d28-4b1903ec53a3
43173,State,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,2e85827d-371e-441b-a057-8fd9f7b1424d
43179,DisplayFolder,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,2323e2ba-3ef0-4986-a204-c8c8e3ffe802
43181,DetailRowsDefinition,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DetailRowsDefinition,,,True,,GroupOnValue,,,,8c17d2f0-264d-43a2-a55e-7bfe33470e90
43183,DataCategory,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,01224f92-9d34-40a4-9d5c-0948dde6aa4f
43185,FormatStringDefinition,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FormatStringDefinition,,,True,,GroupOnValue,,,,66790e67-8808-4b1c-a134-139257c05271
43187,LineageTag,Old Report - Parts Promo Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,833fed42-60f9-40a3-b320-9f392c09a32b
47,BranchID,Dim_Branch,Text,Regular,,False,True,False,False,Default,None,,Data,BranchID,,,True,,GroupOnValue,,,,06a4343f-9849-4ebe-a895-ca2f3550b114
73,QTY,Parts_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,QTY,,,True,,GroupOnValue,,,,a58f663e-6272-4dd7-bd8c-0d73e04ed6b2
75,SALE_VAL,Parts_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,SALE_VAL,,,True,,GroupOnValue,,,,e130e965-2412-44d9-ad52-1c29a19ab4c8
76,COST_VAL,Parts_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,COST_VAL,,,True,,GroupOnValue,,,,345ab4ec-d6b8-4344-8a64-ae71e342fb74
78,Part_Sales,Parts_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,Part_Sales,,,True,,GroupOnValue,,,,e119eb17-7206-4b3b-b553-464bf3ff8061
79,Part_Cost,Parts_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,Part_Cost,,,True,,GroupOnValue,,,,4bf5dad3-e089-485d-902a-1bb697637041
99,DateWithTransactions,DateAutoTemplate,True/False,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DateWithTransactions,,,True,,GroupOnValue,,,,fac1794d-daf6-4f4a-b0a0-eb44d5837699
111,DateWithTransactions,Date,True/False,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DateWithTransactions,,,True,,GroupOnValue,,,,cda5ac8e-013b-459b-aaaf-df4d4923e765
118,QTY,InTrans_All_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,QTY,,,True,,GroupOnValue,,,,489df4cd-3102-4887-9d7c-8a35d6ca6fbf
121,COST_VAL,InTrans_All_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,COST_VAL,,,True,,GroupOnValue,,,,3a317db7-3a9d-4b2b-ac9e-6f0f5ec9a87d
10914,TotalSaleVal,MonthlySalesTable,Number,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,TotalSaleVal,,,True,,GroupOnValue,,,,d0e1fab9-28c9-4df6-b772-123d991a8fd6
54,Account,Base_Customer_Info,Integer,Regular,,False,True,False,False,Default,None,,Data,Account,,0,True,,GroupOnValue,,,,34cfc042-17f8-4975-a439-b7249ffa7486
71,Trans_Datetime,Parts_Promo,Date,Regular,,False,False,False,True,Default,None,,Data,Trans_Datetime,,Short Date,True,,GroupOnValue,,,,ff9013ed-1015-4c22-903f-37a9e30e886c
80,Parts_Count,Parts_Promo,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Parts_Count,,0,True,,GroupOnValue,,,,afd221a5-d8bb-4005-81ab-0c9717d687fd
25394,Index,Parts_Promo,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Index,,0,True,,GroupOnValue,,,,4ba5175b-fa13-4f5f-9523-4fb9e7c36df5
83,Value,MeasuresTable,Integer,Regular,,True,False,False,True,Default,Sum,,CalculatedTableColumn,Value,,0,True,,GroupOnValue,,,,10674843-8407-4ae7-a4ad-5a4f13599282
84,DummyColumn,MeasuresTable,Integer,Regular,,True,False,False,True,Default,Sum,,CalculatedTableColumn,DummyColumn,,0,True,,GroupOnValue,,,,38084398-2ef1-4626-b67f-4f870a3083cc
85,CurrentDateTime,Data Refresh,Date,Regular,,False,False,False,True,Default,None,,Data,CurrentDateTime,,General Date,True,,GroupOnValue,,,,f9a1c7a1-72f0-43cd-9eef-b01410b8ee41
86,Date,Data Refresh,Date,Regular,,False,False,False,True,Default,None,,Data,Date,,Long Date,True,,GroupOnValue,,,,fb3f6d93-8aed-4919-a1ee-9489b56bf7cd
87,Time,Data Refresh,Date,Regular,,False,False,False,True,Default,None,,Data,Time,,Long Time,True,,GroupOnValue,,,,d525dc2d-ca1c-4902-b15b-005c66bf5a73
116,Trans_Datetime,InTrans_All_Promo,Date,Regular,,False,False,False,True,Default,None,,Data,Trans_Datetime,,General Date,True,,GroupOnValue,,,,6c94d202-c441-42a7-aa27-f788d99a2c71
120,SALE_VAL,InTrans_All_Promo,Number,Regular,,False,False,False,True,Default,Sum,,Data,SALE_VAL,,"\$#,0.00;(\$#,0.00);\$#,0.00",True,,GroupOnValue,,,,adc97c0e-2bdb-4f8b-a16d-007dcae2ddf6
124,MeasureIndex,MeasureSelector,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,MeasureIndex,,0,True,,GroupOnValue,,,,362f94bb-3620-4870-8aa4-c61489b4df5b
125,SortOrder,MeasureSelector,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,SortOrder,,0,True,,GroupOnValue,,,,773238fa-1aad-46e8-8f89-99966d7ca903
126,Date,DateTable,Date,Regular,,False,True,False,False,Default,None,,CalculatedTableColumn,Date,,General Date,True,,GroupOnValue,,,,aabcfa4e-c0be-4a08-b8a6-abe28730dd46
10906,Trans_Datetime,MonthlySalesTable,Date,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Trans_Datetime,,General Date,True,,GroupOnValue,,,,2c4c60c6-8eb6-4803-9645-7a4a87705260
10908,Year,MonthlySalesTable,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,Year,,0,True,,GroupOnValue,,,,4d296748-c8c6-4090-9266-784b2606361a
10912,MonthNumber,MonthlySalesTable,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,MonthNumber,,0,True,,GroupOnValue,,,,2ccd40c3-50d5-40a5-a064-779340a3f508
12534,Net Sales Value,CalculatedTable,Number,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,Net Sales Value,,"\$#,0.00;(\$#,0.00);\$#,0.00",True,,GroupOnValue,,,,d7605daf-df5b-4907-96c1-2656e0adbbe5
15660,Date,CalculatedTable,Date,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Date,,Short Date,True,,GroupOnValue,,,,d7af3aae-dbfa-400a-ac4f-1689b10d4afc
13389,Date,DateTable1,Date,Regular,,False,True,False,False,Default,None,,CalculatedTableColumn,Date,,General Date,True,,GroupOnValue,,,,81dd9d9f-08b3-4dd5-872c-899e871c27e0
13391,Year,DateTable1,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,Year,,0,True,,GroupOnValue,,,,3f34de91-0995-4805-916e-27dce008756b
13395,Day,DateTable1,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,Day,,0,True,,GroupOnValue,,,,f2391fb8-d2ad-4285-a5e8-fff35c5601f7
13611,MonthNumber,DateTable1,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,MonthNumber,,0,True,,GroupOnValue,,,,49a3b657-75b3-4e09-8e01-06546cfcc771
25263,Page Number,Pagnation Table,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Page Number,,0,True,,GroupOnValue,,,,37e7068f-6fe2-494f-a262-6bdd69368ce2
25264,Min Row,Pagnation Table,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Min Row,,0,True,,GroupOnValue,,,,4bef5432-8a2f-471d-b75b-2621da4b3c35
25265,Max Row,Pagnation Table,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Max Row,,0,True,,GroupOnValue,,,,7ae0500c-09fd-4f90-ac81-b743a1bb6322
38440,ID,Old Report - Parts Promo Tables,Integer,Regular,,False,False,False,True,Default,Count,,CalculatedTableColumn,ID,,0,True,,GroupOnValue,,,,f124c576-287d-4ad3-8d30-7cb4e158a1b0
38450,IsHidden,Old Report - Parts Promo Tables,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,IsHidden,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,83a4e7e7-7e46-4ff8-96e9-e4b6acb5bb9b
38458,ShowAsVariationOnly,Old Report - Parts Promo Tables,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,ShowAsVariationOnly,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,36fced83-ef1c-410a-b382-dcb78b41623b
38460,IsPrivate,Old Report - Parts Promo Tables,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,IsPrivate,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,23df23ce-e6cd-4ef6-8fd2-06db6a837ed9
38462,CalculationGroupPrecedence,Old Report - Parts Promo Tables,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,CalculationGroupPrecedence,,0,True,,GroupOnValue,,,,eb06607d-cf46-4e69-a16e-a078e92654ec
39204,ID,Old Report - Parts Promo Columns,Integer,Regular,,False,False,False,True,Default,Count,,CalculatedTableColumn,ID,,0,True,,GroupOnValue,,,,299b908a-eb7b-44e7-876f-35bd06930100
39216,IsHidden,Old Report - Parts Promo Columns,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,IsHidden,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,3a8dc252-ac9c-44b9-9e9f-1f95ebe40076
39218,IsUnique,Old Report - Parts Promo Columns,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,IsUnique,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,a3dd58fe-8cf3-4967-9a71-c3724b502257
39220,IsKey,Old Report - Parts Promo Columns,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,IsKey,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,b022e3f4-c1ca-4fa3-a3d7-78d6ade8745b
39222,IsNullable,Old Report - Parts Promo Columns,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,IsNullable,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,ca7047fe-eff9-4f62-a61d-a86e19ee2f3f
39238,IsAvailableInMDX,Old Report - Parts Promo Columns,True/False,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,IsAvailableInMDX,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,1faa2a3b-ad83-4c0a-b75f-ecf7d48e74c4
41081,ID,Old Report - Parts Promo Relationships,Integer,Regular,,False,False,False,True,Default,Count,,CalculatedTableColumn,ID,,0,True,,GroupOnValue,,,,95a40643-fafe-4191-8bcf-2c3839867c26
