ID,Name,Table,Description,DataType,Expression,FormatString,IsHidden,State,KPIID,IsSimpleMeasure,DisplayFolder,DetailRowsDefinition,DataCategory,FormatStringDefinition,LineageTag
281,Margin $ Discrepancy Color Code,MeasuresTable,,,"
SWITCH(
    TRUE(),
    [Margin $ Discrepancy] > 1, 1,  // Dark Green
    [Margin $ Discrepancy] >= 0.75 && [Margin $ Discrepancy] <= 1, 2,  // Green
    [Margin $ Discrepancy] >= 0.50 && [Margin $ Discrepancy] < 0.75, 3,  // Light Green
    [Margin $ Discrepancy] >= 0.25 && [Margin $ Discrepancy] < 0.50, 4,  // Lighter Green
    [Margin $ Discrepancy] > 0 && [Margin $ Discrepancy] < 0.25, 5,  // Even Lighter Green
    [Margin $ Discrepancy] = 0, 6,  // White
    [Margin $ Discrepancy] < 0 && [Margin $ Discrepancy] >= -0.25, 7,  // Real Light Red
    [Margin $ Discrepancy] < -0.25 && [Margin $ Discrepancy] >= -0.50, 8,  // Lighter Red
    [Margin $ Discrepancy] < -0.50 && [Margin $ Discrepancy] >= -0.75, 9,  // Light Red
    [Margin $ Discrepancy] < -0.75 && [Margin $ Discrepancy] >= -1, 10,  // Red
    [Margin $ Discrepancy] < -1, 11,  // Dark Red
    BLANK()
)",,False,Valid,,False,,,,"""0""",1ac2de1e-6cf3-4f0e-aa95-d48c0ed6351c
282,Total SOH Qty,MeasuresTable,,,SUM('Parts_Low_Margin_jdis_InMaster'[Bulk Bin Qty]) + SUM('Parts_Low_Margin_jdis_InMaster'[On Hand Qty]),,False,Valid,,False,,,,"""0""",2e3ae7ec-74e4-492c-a562-ce15b7ca0905
283,New Sell Price,MeasuresTable,,,"DIVIDE(ABS([Margin $ Discrepancy]), [Total SOH Qty], 0) + [List Price]",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",312edb57-dda3-46f1-aa7c-a052d6ef8de4
284,List Price,MeasuresTable,,,SUM('Parts_Low_Margin_jdis_InMaster'[List Price]),,False,Valid,,False,,,,,481077c4-ced7-429d-8766-e2555fcaeab7
285,Stock Order Price,MeasuresTable,,,MIN('Parts_Low_Margin_jdis_InMaster'[STK_ORDER_PRICE]),,False,Valid,,False,,,,,ba8709db-aed6-4fd4-8807-d6c8c765a1f1
286,Original MDP Value,MeasuresTable,,,[Stock Order Price] * [Total SOH Qty],,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",c0b6d67a-ccc0-4b03-8dea-b8514f0e676a
287,% Difference,MeasuresTable,,,"
DIVIDE(
    ([Original MDP Value] - [Inventory Cost]), 
    ([Original MDP Value] + [Inventory Cost]) / 2, 
    0
)",,False,Valid,,False,,,,"""0.0%;-0.0%;0.0%""",fbf88aab-8d81-42ce-b348-3c6f974ed849
288,Measure Filter 3,MeasuresTable,,,"
VAR MinValue = MIN('Percentage Filter'[Value])
VAR MaxValue = MAX('Percentage Filter'[Value])
VAR CurrentMeasureValue = [% Difference]
RETURN
IF(
    CurrentMeasureValue >= MinValue && CurrentMeasureValue <= MaxValue,
    1,
    0
)",,False,Valid,,False,,,,"""0""",cff4c317-2a6e-44ce-b153-e71d15732e2f
289,% Difference Discrepancy Color Code,MeasuresTable,,,"
SWITCH(
    TRUE(),
    [% Difference] > 5, 1,  // > 500%
    [% Difference] > 2.5, 2,  // > 250%
    [% Difference] > 1, 3,  // > 100%
    [% Difference] > 0.5, 4,  // 50% - 100%
    [% Difference] > .001, 5,  // >0% - 50%
    [% Difference] = 0.00001, 6,
    [% Difference] > -0.005, 7,  // <0% - -50%
    [% Difference] >= -1, 8,  // <-50% - -100%
    [% Difference] >= -2, 9,  // -100% - -200%
    [% Difference] >= -4, 10,  // -200% - -400%
    [% Difference] < -4, 11,  // -400% or lower
    BLANK()
)",,False,Valid,,False,,,,"""0""",af602226-7d37-493b-a894-059ce8eee0a9
290,% Diff Discr (Low) Color Code,MeasuresTable,,,"
SWITCH(
    TRUE(),
    [% Difference] >= 0, 1,  // Green gradient for > 0%
    [% Difference] <= -.000001 && [% Difference] > -0.05, 2,  // Light yellow for -0.1% through -5%
    [% Difference] <= -0.051 && [% Difference] > -0.1, 3,  // Light yellow for -0.1% through -5%
    [% Difference] <= -5 && [% Difference] > -10, 8,  // Light orange for -5.1% through -10%
    [% Difference] <= -.10, 4,  // Red gradient for -10.1% and lower
    BLANK()
)",,False,Valid,,False,,,,"""0""",13d0d388-a89c-43b1-9a38-532d59bd894b
291,Qty,MeasuresTable,,,"CALCULATE(
    SUM('InTrans_Low_Margin'[QTY]),
    'InTrans_Low_Margin'[TYPE] = ""I""
)",,False,Valid,,False,,,,,094ab942-d00b-4a12-bb8f-a44d79cf0935
292,Original Margin $,MeasuresTable,,,"CALCULATE(
    SUMX(
        'InTrans_Low_Margin',
        ([List Price Manuf] - [Stock Order Price]) * [Qty]
    ),
    'InTrans_Low_Margin'[TYPE] = ""I""
)",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",aa7c27c2-40bc-4fdf-bff7-d164bc58493b
293,Actual Margin,MeasuresTable,,,"
    SUM('InTrans_Low_Margin'[SALE_VAL]) - SUM('InTrans_Low_Margin'[COST_VAL])
",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",3cb514ca-8850-4faf-90b5-3c057ca9dd0c
294,Captured Margin,MeasuresTable,,,[Actual Margin] - [Original Margin Test],,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",9913d454-5461-4ab6-8411-290531126e1a
295,Total Cost,MeasuresTable,,,"SUMX(InTrans_Low_Margin, InTrans_Low_Margin[COST_VAL] * InTrans_Low_Margin[QTY])",,False,Valid,,False,,,,,1fa638ef-fa09-4832-850d-8c835a3ffb2f
297,Cost Val,MeasuresTable,,,"CALCULATE(
    SUM('InTrans_Low_Margin'[COST_VAL]),
    'InTrans_Low_Margin'[TYPE] = ""I""
)",,False,Valid,,False,,,,,b30708ed-ce96-4c1e-b1ad-201fb2d97a7a
298,Merge Qty,MeasuresTable,,,MIN('InTrans_Low_Margin'[QTY]),,False,Valid,,False,,,,"""0""",f5728a99-0c27-494a-b91e-7e1940992b32
19403,List Price Manuf,MeasuresTable,,,MIN('Parts_Low_Margin_jdis_InMaster'[List Price Manuf]),,False,Valid,,False,,,,,d5a8790a-e2f2-43ef-b6b3-a5f2dbbbe714
23914,Original Margin Test,MeasuresTable,,,"SUM('Parts_Low_Margin_jdis_InMaster'[List Price Manuf]) - SUM('Parts_Low_Margin_jdis_InMaster'[STK_ORDER_PRICE]) ",,False,Valid,,False,,,,"""\$#,0.00;(\$#,0.00);\$#,0.00""",2e4c7ed5-f019-4e94-8d3f-4d4d87fd7947
