ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
79533,Season,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,Season,,,True,,GroupOnValue,,,,51d2d88e-35b0-43e8-8b2d-54e106e60c01
79578,RollingPeriodCategory,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,RollingPeriodCategory,,,True,,GroupOnValue,,,,780296d6-4b9f-4aee-a306-32142e55a9b5
148525,AccountNumber,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,AccountNumber,,,True,,GroupOnValue,,,,77947e35-9271-43d6-bdec-0d1a825acde1
148526,AccountNumberText,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,AccountNumberText,,,True,,GroupOnValue,,,,a3b2bc81-c82f-43bd-b6e0-b0aeb936b990
148527,CustomerNumber,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerNumber,,,True,,GroupOnValue,,,,c1e75717-2f0a-4455-accd-7bf54e435fba
148528,CustomerNumberText,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerNumberText,,,True,,GroupOnValue,,,,0cbf0b69-1877-463e-a4d9-41f88b2687a3
148529,ContactID,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,ContactID,,,True,,GroupOnValue,,,,f41f3dae-a2aa-46bb-842a-4ffa7d8b8dbb
148530,DisplayName,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,DisplayName,,,True,,GroupOnValue,,,,eb53fd92-d05c-4958-aa4b-a73aed953ccc
148531,CustomerName,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerName,,,True,,GroupOnValue,,,,3e73ef13-d363-4955-a4a7-e2218189cc5f
148532,PrimaryName,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,PrimaryName,,,True,,GroupOnValue,,,,d7f10a94-8a58-449a-8dfb-3ed3e61d8978
148533,CompanyName,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,CompanyName,,,True,,GroupOnValue,,,,53dc0b29-8eea-49aa-b67f-f480f08b1a94
148534,FirstName,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,FirstName,,,True,,GroupOnValue,,,,da040791-fec1-4f05-89cc-6703f1746402
148535,LastName,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,LastName,,,True,,GroupOnValue,,,,8d8ad442-1a86-4078-b754-a785482e433a
148536,FullName,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,FullName,,,True,,GroupOnValue,,,,334c3191-2178-4b75-9281-42d39f20f902
148537,TradeType,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,TradeType,,,True,,GroupOnValue,,,,6d303b66-3bf6-4098-b89a-94a84fabb083
148538,CustomerTypeDescription,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerTypeDescription,,,True,,GroupOnValue,,,,2e1b73c3-7cbf-48e1-9f84-470aeda110f3
148539,StatusCode,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,StatusCode,,,True,,GroupOnValue,,,,d514c36c-bb7e-4421-86fb-7ffd0301299f
148540,AccountStatus,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,AccountStatus,,,True,,GroupOnValue,,,,9b0a1bca-b802-4730-b232-927d63ef4d20
148541,AccountType,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,AccountType,,,True,,GroupOnValue,,,,fb7a1058-44fe-4037-b6f7-148820701fbc
148542,Territory,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,Territory,,,True,,GroupOnValue,,,,f6feb5cb-d13e-4c05-bfe9-e5acba98061c
148545,CreditTerm,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,CreditTerm,,,True,,GroupOnValue,,,,3fd117fe-76d7-402a-a5c8-949a9535c6e3
148546,PaymentMethod,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,PaymentMethod,,,True,,GroupOnValue,,,,c85e9dee-c47c-4b67-892e-cbd08690653c
148547,PriceLevel,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,PriceLevel,,,True,,GroupOnValue,,,,4c921e2e-5152-405c-a008-b8652474b8dc
148548,Street,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,Street,,,True,,GroupOnValue,,,,c2c2eb99-c90c-44c4-973d-d8408c17cb32
148549,City,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,City,,,True,,GroupOnValue,,,,3b7405f2-2ac4-4fb7-a244-9e3989bb5b7e
148550,State,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,State,,,True,,GroupOnValue,,,,50569f99-d4f3-4f5f-b2a9-8d98e5a2cd80
148551,PostalCode,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,PostalCode,,,True,,GroupOnValue,,,,bc8e2764-1e21-4156-942d-241594df3655
148552,Country,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,Country,,,True,,GroupOnValue,,,,9a00a622-3b13-4220-bfba-2280075e6b7a
148553,Email,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,Email,,,True,,GroupOnValue,,,,d85d2395-0863-4c06-8818-af5498183f0e
148554,PrimaryPhone,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,PrimaryPhone,,,True,,GroupOnValue,,,,3d2295f2-d8d6-47b3-8b58-ba6fe96d762e
148555,BusinessPhone,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,BusinessPhone,,,True,,GroupOnValue,,,,670e7fcb-bd1a-45c1-b30f-432795364458
148556,MobilePhone,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,MobilePhone,,,True,,GroupOnValue,,,,ac295179-ef06-4e69-8560-323050ba4f35
148559,DiscountType,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,DiscountType,,,True,,GroupOnValue,,,,63f0d591-1cdf-4238-8232-be08f9cd57a5
148560,TaxExemptNumber,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,TaxExemptNumber,,,True,,GroupOnValue,,,,701d36bc-5133-4654-b02f-e12ed057584d
148561,CustomerNotes,dim_CustomerList,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerNotes,,,True,,GroupOnValue,,,,7b585e47-e387-405c-8a76-94d3ccf52c95
148563,PartNumber,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,PartNumber,,,True,,GroupOnValue,,,,ebfd6e03-83c2-4cb5-9164-e8667e43b57d
148564,Description,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,Description,,,True,,GroupOnValue,,,,01563e83-1554-41d2-987e-408572a4eba4
148565,Franchise,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,Franchise,,,True,,GroupOnValue,,,,ed91e158-f5e6-4ff0-b356-ef0ff64a80b1
148566,Source,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,Source,,,True,,GroupOnValue,,,,27ee94ee-9cb0-4890-a734-097c5c52173e
148567,SLC,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,SLC,,,True,,GroupOnValue,,,,5db9f254-c59e-42cf-bf24-c9ee5f0c89ce
148568,DealerGroupCode,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,DealerGroupCode,,,True,,GroupOnValue,,,,e38e2bb5-c786-4efc-a589-e7482c2dfa99
148569,CommodityCode,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,CommodityCode,,,True,,GroupOnValue,,,,f2ef4912-d2a4-4629-98cf-ebcda61a3ef1
148570,VendorCode,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,VendorCode,,,True,,GroupOnValue,,,,54934d0d-4560-408f-a474-52998ec1a61a
148573,StockStatus,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,StockStatus,,,True,,GroupOnValue,,,,7303b0d0-3139-4afd-96e8-4b90b4aa3692
148580,ActivityStatus,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,ActivityStatus,,,True,,GroupOnValue,,,,b5602baa-d04f-43ff-8f63-2f5597322c3e
148581,Returnable,dim_Parts,Text,Regular,,False,False,False,True,Default,None,,Data,Returnable,,,True,,GroupOnValue,,,,a701a868-ba92-4a8e-a2e3-e245b2e7d137
148585,RONumber,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,RONumber,,,True,,GroupOnValue,,,,1a107ec4-8f4b-4198-bd1f-17c44dfbc7bd
148587,Branch,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,Branch,,,True,,GroupOnValue,,,,91aaf8ab-d135-4b6a-9698-6d2bfcb6dc0b
148588,PartNumber,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,PartNumber,,,True,,GroupOnValue,,,,58b2a8f5-46d2-4506-bfab-d8f3c94b67ad
148589,Franchise,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,Franchise,,,True,,GroupOnValue,,,,32802e39-2b91-4ba5-b724-231731e21b1c
148590,CustomerNo,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,CustomerNo,,,True,,GroupOnValue,,,,5f176929-2640-49d4-9c67-6051ecb712d3
148591,Salesman,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,Salesman,,,True,,GroupOnValue,,,,9ebf7e53-3c63-4bae-9a8c-191dd4ca80a8
148592,Type,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,Type,,,True,,GroupOnValue,,,,5f7052a4-5c97-4cb8-a479-747a45f11a46
148596,Description,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,Description,,,True,,GroupOnValue,,,,8691a025-ec26-47ac-a54b-fab0d2aec5ee
148597,TradeType,Fact_InTrans,Text,Regular,,False,False,False,True,Default,None,,Data,TradeType,,,True,,GroupOnValue,,,,507b5aab-6c51-4834-a0c9-537209a484db
148600,Franchise,dim_Parts_LowMargin,Text,Regular,,False,False,False,True,Default,None,,Data,Franchise,,,True,,GroupOnValue,,,,82a3af0b-4939-4d80-8e33-bd7e77f61c11
148601,LowMarginFlag,dim_Parts_LowMargin,Text,Regular,,False,False,False,True,Default,None,,Data,LowMarginFlag,,,True,,GroupOnValue,,,,9885d639-37aa-42a0-8d98-2335ab54bac4
413,BranchID,dim_BranchLocation,Text,Regular,,False,True,False,False,Default,None,,Data,BranchID,,,True,,GroupOnValue,,,,3ccd680d-77b2-409f-8723-a4f2ee7c6d5d
148599,PartNumber,dim_Parts_LowMargin,Text,Regular,,False,True,False,False,Default,None,,Data,PartNumber,,,True,,GroupOnValue,,,,d70e7830-e397-41cf-b315-a088510ed778
200,CurrentDateTime,Data Refresh,Text,Regular,,True,False,False,True,Default,None,,Data,CurrentDateTime,,,True,,GroupOnValue,,,,26d24d4e-d512-4cd9-91fa-f11f2507e70b
5255,Name,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,f946ac7d-ef69-4964-a961-1ee67edd8684
5257,Model,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,b0263d9d-56ad-40eb-9b86-ac495245589c
5259,DataCategory,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,f1798f75-a77a-4f01-9b46-1e322982642f
5261,Description,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,f8bd800f-b21e-402b-b667-3234c4a59ea7
5265,StorageMode,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,StorageMode,,,True,,GroupOnValue,,,,cf0f0afd-84e0-4c0c-a08e-4b48af13fd2f
5267,TableStorage,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,TableStorage,,,True,,GroupOnValue,,,,1122987b-9af8-44f8-a633-67d8c6aa9615
5269,Expression,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,77f2d356-f1e7-4660-919b-fbd5eae3f268
5277,LineageTag,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,1c58aa04-d417-4317-ae37-bcaddb354f37
5935,Name,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,3d4d9a29-45e6-4678-b8a8-a9b76fc3f436
5937,Relationship,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Relationship,,,True,,GroupOnValue,,,,db3a4231-d457-4140-94f2-206ffdbcc771
5939,Model,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,7b51da32-fe70-4b97-9ef2-b98b62c46c2a
5943,CrossFilteringBehavior,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,CrossFilteringBehavior,,,True,,GroupOnValue,,,,4d634419-0eb3-4d29-8c44-834af0574960
5947,FromTable,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromTable,,,True,,GroupOnValue,,,,e3c37258-3fb6-4471-8cbc-350d05c2fd82
5949,FromColumn,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromColumn,,,True,,GroupOnValue,,,,95e55c25-203c-4d6c-9bee-096ef74a8b6b
5951,FromCardinality,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromCardinality,,,True,,GroupOnValue,,,,f5b7b7ed-b394-41a2-8108-3b854a59b800
5953,ToTable,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToTable,,,True,,GroupOnValue,,,,4fbce27f-d93a-4483-ad27-0eebd1a27700
5955,ToColumn,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToColumn,,,True,,GroupOnValue,,,,19d6efda-59da-40f1-845a-334e464b3066
5957,ToCardinality,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToCardinality,,,True,,GroupOnValue,,,,4ef9c724-917d-41b8-ba77-a4301b256b92
5959,State,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,be9e7c1c-166e-41f5-9af3-66edaa951f6c
5961,SecurityFilteringBehavior,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SecurityFilteringBehavior,,,True,,GroupOnValue,,,,90ab2db5-8007-4bc1-8abd-f6d60f479103
6933,Name,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,0b98b0a9-05d0-4d76-8075-462dc658927a
6935,Table,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,f96366b1-cbbc-41ea-81cf-9109748aed47
6937,DataType,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,633706f9-e130-470e-90f5-889bcac5585a
6939,DataCategory,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,365bf906-5e5a-42c1-9c89-36bf10427654
6941,Description,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,12e67077-97bb-4861-b75a-792b6b4f9885
6951,Alignment,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Alignment,,,True,,GroupOnValue,,,,e52890a4-49ac-479c-b2ee-ba7280610f3b
6953,SummarizeBy,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SummarizeBy,,,True,,GroupOnValue,,,,ee2156cb-5af8-4484-84a8-cef85f47b6a3
6955,ColumnStorage,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ColumnStorage,,,True,,GroupOnValue,,,,662f0007-293d-4461-8302-0d9918025b44
6957,Type,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Type,,,True,,GroupOnValue,,,,741757d3-3914-434d-8c50-945cf28d6cca
6959,SourceColumn,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SourceColumn,,,True,,GroupOnValue,,,,23b71346-8169-4882-92ae-813bd5c2f8b5
6961,Expression,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,d5f90a75-ef35-435d-8568-304519a82e20
6963,FormatString,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,c3002520-52c7-4d63-b91e-a2b2ca164f87
6967,SortByColumn,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SortByColumn,,,True,,GroupOnValue,,,,7e0e03be-0e8f-49df-8cf0-8e2dda2d57ac
6969,GroupingBehavior,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,GroupingBehavior,,,True,,GroupOnValue,,,,e2efc993-14ce-4bd9-bb7e-321cf87f8899
6971,SourceProviderType,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SourceProviderType,,,True,,GroupOnValue,,,,0ae94e8a-3d97-4d3f-9fa5-3cfedc3b7a45
6973,DisplayFolder,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,89ce8492-5c8c-46fd-bd5c-273c78e01f89
6975,AlternateOf,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,AlternateOf,,,True,,GroupOnValue,,,,53b38c4c-0785-41dc-a630-4896122414ca
6977,LineageTag,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,0d7aaef3-85f3-4845-a41f-4fb4283cedbf
138651,Value,_Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Value,,,True,,GroupOnValue,,,,da2dfa23-0c4c-4e9d-8014-3cc5710e756b
156946,Name,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,f196848d-54af-4069-afb9-63e7428d7a88
156948,Table,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,e0913e3b-7427-48b3-8b5e-7aac8990677c
156950,Description,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,5bd97844-104a-4b06-9475-bb1411322e5d
156952,DataType,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,6cb125f9-e085-4df1-b749-9c151d91fc4f
156954,Expression,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,847c1292-0847-4ce5-9718-9e1f512288a8
156956,FormatString,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,a47c15dc-a909-4b72-a0d8-628dc4273dff
156960,State,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,c36e7ca2-8ae9-4d27-b473-d944d7866ef6
156966,DisplayFolder,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,15703f47-f1a4-4ce8-b33f-7c01cc37c7e0
156968,DetailRowsDefinition,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DetailRowsDefinition,,,True,,GroupOnValue,,,,2e1eee2b-0c37-42fd-86e7-abdd915a7143
156970,DataCategory,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,d29248ac-5ff0-4ec9-a491-c2def7792fc6
156972,FormatStringDefinition,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FormatStringDefinition,,,True,,GroupOnValue,,,,f1684cd8-0c2d-44b5-a7dc-e782aa01ee88
156974,LineageTag,New Report Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,d57774fc-ac8e-42be-85a3-1ef06803351c
198,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Data Refresh,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
319,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,dim_BranchLocation,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
79527,OperationalPriority,dim_BranchLocation,Number,Regular,,False,False,False,True,Default,None,,Data,OperationalPriority,,,True,,GroupOnValue,,,,ab016b62-08d7-4f34-92fe-a17fb0746c70
79531,DataQualityScore,dim_BranchLocation,Number,Regular,,False,False,False,True,Default,None,,Data,DataQualityScore,,,True,,GroupOnValue,,,,d8bca930-68b6-4ff7-9034-0f08644c571b
322,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,dim_DateTable,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
79537,MonthSort,dim_DateTable,Number,Regular,,False,False,False,True,Default,None,,Data,MonthSort,,,True,,GroupOnValue,,,,a46e6bd1-d51f-443c-be38-095062d7c1b1
79538,QuarterSort,dim_DateTable,Number,Regular,,False,False,False,True,Default,None,,Data,QuarterSort,,,True,,GroupOnValue,,,,0fecf99e-bd31-4c06-9be2-d0da693309ff
5204,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,New Report Tables,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
5639,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,New Report Relationships,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
6637,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,New Report Columns,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
137860,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,_Measures,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
148513,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,dim_CustomerList,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
148543,CreditLimit,dim_CustomerList,Number,Regular,,False,False,False,True,Default,Sum,,Data,CreditLimit,,,True,,GroupOnValue,,,,660ff32c-705f-46d7-917b-babf777ee938
148544,AccountBalance,dim_CustomerList,Number,Regular,,False,False,False,True,Default,Sum,,Data,AccountBalance,,,True,,GroupOnValue,,,,e275d04a-9b54-411b-af4b-2085b5c7180b
