ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
79530,DistanceFromHub,dim_BranchLocation,Text,Regular,,False,False,False,True,Default,None,,Data,DistanceFromHub,,,True,,GroupOnValue,,,,a0c293e7-0ad0-4a1b-977f-c611c4c5e47a
426,MonthName,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,MonthName,,,True,,GroupOnValue,,,,7d67b960-45db-44bc-89e6-b6036051b544
428,DayOfWeekName,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,DayOfWeekName,,,True,,GroupOnValue,,,,5be643dd-18b5-454c-93e3-0cd360cb5a2b
429,DayOfWeekNameShort,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,DayOfWeekNameShort,,,True,,GroupOnValue,,,,ca3029c4-7c89-499c-8d95-26b0f1d012da
431,QuarterYear,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,QuarterYear,,,True,,GroupOnValue,,,,265dcc1c-dfca-497c-80da-7afbc20e3f63
432,DateDisplayName,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,DateDisplayName,,,True,,GroupOnValue,,,,12b5542c-b850-4dd5-bed8-9a2c4d6cd561
79532,SortableMonthYear,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,SortableMonthYear,,,True,,GroupOnValue,,,,dc4331a2-76c8-4630-b7c8-bacadf8fac11
79533,Season,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,Season,,,True,,GroupOnValue,,,,51d2d88e-35b0-43e8-8b2d-54e106e60c01
79578,RollingPeriodCategory,dim_DateTable,Text,Regular,,False,False,False,True,Default,None,,Data,RollingPeriodCategory,,,True,,GroupOnValue,,,,780296d6-4b9f-4aee-a306-32142e55a9b5
5255,Name,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,f946ac7d-ef69-4964-a961-1ee67edd8684
5257,Model,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,b0263d9d-56ad-40eb-9b86-ac495245589c
5259,DataCategory,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,f1798f75-a77a-4f01-9b46-1e322982642f
5261,Description,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,f8bd800f-b21e-402b-b667-3234c4a59ea7
5265,StorageMode,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,StorageMode,,,True,,GroupOnValue,,,,cf0f0afd-84e0-4c0c-a08e-4b48af13fd2f
5267,TableStorage,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,TableStorage,,,True,,GroupOnValue,,,,1122987b-9af8-44f8-a633-67d8c6aa9615
5269,Expression,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,77f2d356-f1e7-4660-919b-fbd5eae3f268
5277,LineageTag,New Report Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,1c58aa04-d417-4317-ae37-bcaddb354f37
5935,Name,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,3d4d9a29-45e6-4678-b8a8-a9b76fc3f436
5937,Relationship,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Relationship,,,True,,GroupOnValue,,,,db3a4231-d457-4140-94f2-206ffdbcc771
5939,Model,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,7b51da32-fe70-4b97-9ef2-b98b62c46c2a
5943,CrossFilteringBehavior,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,CrossFilteringBehavior,,,True,,GroupOnValue,,,,4d634419-0eb3-4d29-8c44-834af0574960
5947,FromTable,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromTable,,,True,,GroupOnValue,,,,e3c37258-3fb6-4471-8cbc-350d05c2fd82
5949,FromColumn,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromColumn,,,True,,GroupOnValue,,,,95e55c25-203c-4d6c-9bee-096ef74a8b6b
5951,FromCardinality,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromCardinality,,,True,,GroupOnValue,,,,f5b7b7ed-b394-41a2-8108-3b854a59b800
5953,ToTable,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToTable,,,True,,GroupOnValue,,,,4fbce27f-d93a-4483-ad27-0eebd1a27700
5955,ToColumn,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToColumn,,,True,,GroupOnValue,,,,19d6efda-59da-40f1-845a-334e464b3066
5957,ToCardinality,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToCardinality,,,True,,GroupOnValue,,,,4ef9c724-917d-41b8-ba77-a4301b256b92
5959,State,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,be9e7c1c-166e-41f5-9af3-66edaa951f6c
5961,SecurityFilteringBehavior,New Report Relationships,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SecurityFilteringBehavior,,,True,,GroupOnValue,,,,90ab2db5-8007-4bc1-8abd-f6d60f479103
6933,Name,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,0b98b0a9-05d0-4d76-8075-462dc658927a
6935,Table,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,f96366b1-cbbc-41ea-81cf-9109748aed47
6937,DataType,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,633706f9-e130-470e-90f5-889bcac5585a
6939,DataCategory,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,365bf906-5e5a-42c1-9c89-36bf10427654
6941,Description,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,12e67077-97bb-4861-b75a-792b6b4f9885
6951,Alignment,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Alignment,,,True,,GroupOnValue,,,,e52890a4-49ac-479c-b2ee-ba7280610f3b
6953,SummarizeBy,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SummarizeBy,,,True,,GroupOnValue,,,,ee2156cb-5af8-4484-84a8-cef85f47b6a3
6955,ColumnStorage,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ColumnStorage,,,True,,GroupOnValue,,,,662f0007-293d-4461-8302-0d9918025b44
6957,Type,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Type,,,True,,GroupOnValue,,,,741757d3-3914-434d-8c50-945cf28d6cca
6959,SourceColumn,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SourceColumn,,,True,,GroupOnValue,,,,23b71346-8169-4882-92ae-813bd5c2f8b5
6961,Expression,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,d5f90a75-ef35-435d-8568-304519a82e20
6963,FormatString,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,c3002520-52c7-4d63-b91e-a2b2ca164f87
6967,SortByColumn,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SortByColumn,,,True,,GroupOnValue,,,,7e0e03be-0e8f-49df-8cf0-8e2dda2d57ac
6969,GroupingBehavior,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,GroupingBehavior,,,True,,GroupOnValue,,,,e2efc993-14ce-4bd9-bb7e-321cf87f8899
6971,SourceProviderType,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SourceProviderType,,,True,,GroupOnValue,,,,0ae94e8a-3d97-4d3f-9fa5-3cfedc3b7a45
6973,DisplayFolder,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,89ce8492-5c8c-46fd-bd5c-273c78e01f89
6975,AlternateOf,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,AlternateOf,,,True,,GroupOnValue,,,,53b38c4c-0785-41dc-a630-4896122414ca
6977,LineageTag,New Report Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,0d7aaef3-85f3-4845-a41f-4fb4283cedbf
138651,Value,_Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Value,,,True,,GroupOnValue,,,,da2dfa23-0c4c-4e9d-8014-3cc5710e756b
148518,Location,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Location,,,True,,GroupOnValue,,,,4500de8f-787f-489a-88aa-61ba8e1f165a
148519,Location_Name,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Location_Name,,,True,,GroupOnValue,,,,ed60d401-bbcd-4b9f-a91d-bacff7e1af58
148521,Invoice_Type,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Invoice_Type,,,True,,GroupOnValue,,,,969af593-185c-40a1-b255-c3cc7b4cfbba
148526,Aging,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Aging,,,True,,GroupOnValue,,,,525c6ae7-9ee7-4703-a009-9427626ac9fb
148528,Aging_Date_Source,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Aging_Date_Source,,,True,,GroupOnValue,,,,a14cfb26-7226-42bd-a2d6-5410902481c1
148536,Salesman,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Salesman,,,True,,GroupOnValue,,,,f604b2f1-4800-481f-ba51-f050a6ddcab9
148537,Contact_Code,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Contact_Code,,,True,,GroupOnValue,,,,a95bd345-d79c-4e84-b01f-094827a4b53c
148539,Customer,Fact_Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,00303db8-df06-47e7-a5ef-4f15e6a555ea
148540,Location,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Location,,,True,,GroupOnValue,,,,bc7c8d69-56f8-4801-a852-5ffdb93ad5a9
148541,Location_Name,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Location_Name,,,True,,GroupOnValue,,,,86f40224-c68c-4ece-b6d0-11d8f337438d
148545,Invoice_Type,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Invoice_Type,,,True,,GroupOnValue,,,,bb93b003-9bed-47ad-a957-143f5530ca24
148550,Aging,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Aging,,,True,,GroupOnValue,,,,913a26df-0331-4a6e-9023-cabb8855923d
148552,Aging_Date_Source,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Aging_Date_Source,,,True,,GroupOnValue,,,,86197687-f831-48aa-a9f4-b99c664555b3
148553,Part_No,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Part_No,,,True,,GroupOnValue,,,,47a9beb9-1609-4c04-a6f1-900a0b35c505
148560,Contact_Code,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Contact_Code,,,True,,GroupOnValue,,,,e5eafa3e-296e-413d-ac3f-97d353d695d0
148561,Customer,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,0a77c3b6-2717-47af-8e9c-1f2193b3b189
148562,Salesman,Fact_Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Salesman,,,True,,GroupOnValue,,,,d4e0cdf9-0f5e-41b3-8ea6-2fe105296be0
160383,Name,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,5f98495a-3837-4262-9aa1-9dae7a0b6096
160385,Table,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,3dc262a6-a4fd-4c59-9525-8dde789726e8
160387,Description,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,8629a9be-c6fd-4a18-8c24-af9165aa1f96
160389,DataType,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,d057ffb2-8561-43ac-88fa-3df46e86a2aa
160391,Expression,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,7d73d01f-ce04-4970-a75d-1c6e85de4805
160393,FormatString,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,d7e16d30-afc4-403c-8910-c73362ec875d
160397,State,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,161d1a56-4334-4186-b585-583ecd5d9790
160403,DisplayFolder,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,cb3bc65d-d882-426e-8290-b7ca3312d87b
160405,DetailRowsDefinition,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DetailRowsDefinition,,,True,,GroupOnValue,,,,bdb074ea-3559-4e69-a2c1-36732127d0ef
160407,DataCategory,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,ad6571ad-df09-4636-9464-8562a0f530e6
160409,FormatStringDefinition,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,FormatStringDefinition,,,True,,GroupOnValue,,,,7ee0f62a-c81d-4508-a4de-c1f54bae6358
160411,LineageTag,New Report Measures,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,83fdc301-087e-4c05-86ac-bafb738856c2
79527,OperationalPriority,dim_BranchLocation,Number,Regular,,False,False,False,True,Default,None,,Data,OperationalPriority,,,True,,GroupOnValue,,,,ab016b62-08d7-4f34-92fe-a17fb0746c70
79531,DataQualityScore,dim_BranchLocation,Number,Regular,,False,False,False,True,Default,None,,Data,DataQualityScore,,,True,,GroupOnValue,,,,d8bca930-68b6-4ff7-9034-0f08644c571b
79537,MonthSort,dim_DateTable,Number,Regular,,False,False,False,True,Default,None,,Data,MonthSort,,,True,,GroupOnValue,,,,a46e6bd1-d51f-443c-be38-095062d7c1b1
79538,QuarterSort,dim_DateTable,Number,Regular,,False,False,False,True,Default,None,,Data,QuarterSort,,,True,,GroupOnValue,,,,0fecf99e-bd31-4c06-9be2-d0da693309ff
148529,#_Parts_On_Order,Fact_Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,None,,Data,#_Parts_On_Order,,,True,,GroupOnValue,,,,ac6c846a-9fd8-4df2-b358-766776a655bb
148530,#_On_Back_Order,Fact_Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,None,,Data,#_On_Back_Order,,,True,,GroupOnValue,,,,e215b1d6-58f4-40b1-864c-e642e8250b86
148531,Order_Total_$$,Fact_Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,None,,Data,Order_Total_$$,,,True,,GroupOnValue,,,,0f9c8678-2185-4151-ab0e-d68f19d08beb
148532,$$_Available,Fact_Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,None,,Data,$$_Available,,,True,,GroupOnValue,,,,57bc97a2-601c-4c77-8382-a91e49ec519a
148533,$$_BackOrdered,Fact_Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,None,,Data,$$_BackOrdered,,,True,,GroupOnValue,,,,370185f1-78b0-4347-9168-4634464ff0dd
148534,Backorder_Pct,Fact_Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,None,,Data,Backorder_Pct,,,True,,GroupOnValue,,,,765c441f-48fd-40d3-aae7-433227b68795
148535,Deposit,Fact_Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,None,,Data,Deposit,,,True,,GroupOnValue,,,,1d799bfb-f3ff-4d61-8800-9859ecaaa24b
201,Date,Data Refresh,Date,Regular,,True,False,False,True,Default,None,,Data,Date,,Long Date,True,,GroupOnValue,,,,d60f681b-30b9-48b3-9884-99d09569f730
202,Time,Data Refresh,Date,Regular,,True,False,False,True,Default,None,,Data,Time,,Long Time,True,,GroupOnValue,,,,7b443550-9649-4bb9-b399-9b1971dd340e
410,BranchKey,dim_BranchLocation,Integer,Regular,,False,False,False,True,Default,None,,Data,BranchKey,,0,True,,GroupOnValue,,,,674a0d8c-faf9-48d8-ab39-ab06dc0075b3
418,DateKey,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,DateKey,,0,True,,GroupOnValue,,,,df051d8a-59f0-44d4-9aa9-909bc9d37e6c
419,Date,dim_DateTable,Date,Regular,,False,True,False,False,Default,None,,Data,Date,,Long Date,True,,GroupOnValue,,,,6bd8f45a-916f-4991-94f0-af80f4a6108e
420,Year,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,Year,,0,True,,GroupOnValue,,,,88e3e073-e5d1-4888-99a7-6452241f150a
421,Quarter,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,Quarter,,0,True,,GroupOnValue,,,,21bab600-a96b-4355-8950-92a24b265dbb
422,Month,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,Month,,0,True,,GroupOnValue,,,,5282496a-9399-457c-ad4a-755d8fbc2ed4
423,Day,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,Day,,0,True,,GroupOnValue,,,,c91b65d3-9c37-4e5d-b344-5e1e357585c3
424,WeekOfYear,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,WeekOfYear,,0,True,,GroupOnValue,,,,95afc78b-657f-4d86-8951-ae1394793095
425,DayOfWeek,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,DayOfWeek,,0,True,,GroupOnValue,,,,d18ba318-d2f1-4a45-a125-b2a3f4d02071
433,IsWeekend,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsWeekend,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,367ca3fd-227a-4779-bb24-84075e33b850
434,IsWeekday,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsWeekday,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,fd262802-5ae2-4982-99a8-46d161fcf59b
435,IsCurrentYear,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsCurrentYear,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,4e8303d2-7e27-4d53-829f-eecada4ed46c
436,IsCurrentMonth,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsCurrentMonth,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,d9c9b44c-8dba-469f-bf49-169919c521cb
437,DaysFromToday,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,DaysFromToday,,0,True,,GroupOnValue,,,,bf8107c2-3232-41dc-b04a-f91286181f62
79534,IsPeakSeason,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsPeakSeason,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,c4d4b8c8-b158-4026-bf61-5d8e6d80facf
79535,FiscalYear,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,FiscalYear,,0,True,,GroupOnValue,,,,fd4c0b09-4f4a-42f0-8468-26b610a4de28
79536,FiscalQuarter,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,FiscalQuarter,,0,True,,GroupOnValue,,,,5b9a7c6c-e383-4636-972a-b611c908c9d4
79539,YearOffset,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,YearOffset,,0,True,,GroupOnValue,,,,2e048f8e-784a-4e3d-96c9-2b1e2a6ee10b
79540,IsBusinessDay,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsBusinessDay,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,e36eeeec-7d6c-4ebe-bd27-d3d4b25bff40
79541,WorkingDaysInMonth,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,WorkingDaysInMonth,,0,True,,GroupOnValue,,,,603d62ef-2921-45e8-bbe8-6f476e62fac9
79542,WorkingDaysInQuarter,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,WorkingDaysInQuarter,,0,True,,GroupOnValue,,,,ec2be3bd-7b71-4598-8903-1ae4a7ab8ac8
79543,WorkingDaysInYear,dim_DateTable,Integer,Regular,,False,False,False,True,Default,None,,Data,WorkingDaysInYear,,0,True,,GroupOnValue,,,,c82e1905-d8c6-4ef2-8b27-f07f355426c9
79544,IsPreviousYear,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsPreviousYear,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,5469caf1-b608-44d5-850f-47aa18f0c663
79545,IsPreviousMonth,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsPreviousMonth,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,8e7645d6-7165-4c2d-87f2-e555fbedcacd
79546,IsPreviousQuarter,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsPreviousQuarter,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,b80dfb06-6bca-464f-a951-d814fec140b4
79547,IsYearToDate,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsYearToDate,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,72f7b536-cf57-44b9-a8a0-49ae642291ed
79548,IsQuarterToDate,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsQuarterToDate,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,73f514a6-984b-4216-bde3-b99de17de91f
79549,IsMonthToDate,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsMonthToDate,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,5cee8e68-4cf4-412f-8285-552efcc6c66c
79550,IsRolling6Months,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsRolling6Months,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,adc9560b-f033-4f1b-bad5-0c6e5933ec5e
79551,IsRolling12Months,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsRolling12Months,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,a89fe68a-1123-4db4-bf32-6b8cb601951d
79552,IsRolling24Months,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsRolling24Months,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,456afd60-2ef3-416b-8700-71a3160eae81
79553,IsRolling36Months,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsRolling36Months,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,b63c609e-66a2-4579-a5bf-cd0689b9c056
79554,IsRolling48Months,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsRolling48Months,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,49f7aba8-44ea-46e8-a0d3-dd5b0a7f360d
79555,IsRolling4Quarters,dim_DateTable,True/False,Regular,,False,False,False,True,Default,None,,Data,IsRolling4Quarters,,"""TRUE"";""TRUE"";""FALSE""",True,,GroupOnValue,,,,b140dada-9f58-48f5-8eb2-de675d7d61f1
