ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
166146,Contact_Code,Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Contact_Code,,,True,,GroupOnValue,,,,54b5b49d-2481-44b3-96db-7ef6875ab269
166147,Customer,Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Customer,,,True,,GroupOnValue,,,,7b021dd8-2cd9-4c57-816c-2202c15ac553
166148,Salesman,Parts_Open_Tickets_Details,Text,Regular,,False,False,False,True,Default,None,,Data,Salesman,,,True,,GroupOnValue,,,,110af6ee-3f33-47ce-8514-2890354bb16f
2594,Quarter,dimDate,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Quarter,,,True,,GroupOnValue,,,,c4ec238a-ba62-4457-aaa8-de46c9ddaced
2598,Month,dimDate,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Month,,,True,,GroupOnValue,,,,1bbf5240-10cd-4e6c-bd99-d5d7bfc2163f
2606,MonthYear,dimDate,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,MonthYear,,,True,,GroupOnValue,,,,0ab09abe-ba6c-46df-b085-3d39440763f2
2608,Day,dimDate,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Day,,,True,,GroupOnValue,,,,6251961a-d44d-468c-94bf-47a918bd9757
2978,Name,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,674272e9-1b3c-44ed-b0c9-816bc0130243
2980,Table,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,8077c689-449b-40a2-a1f1-79abc61e7f84
2982,Description,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,2cc01bb7-1f28-4db4-8e34-5b6621f04edb
2984,DataType,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,c8a15882-8e0e-4456-adea-e3eda2c5cd63
2986,Expression,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,f174ddb5-bfa9-425f-88b8-32f1e0b89873
2988,FormatString,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,8f239b6f-7413-448e-8099-fa1054bbda0f
2992,State,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,0d6c6402-4819-42ec-88c6-0f545b07c31e
2998,DisplayFolder,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,9dce0da4-b485-44f1-be34-5e79308143dc
3000,DetailRowsDefinition,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DetailRowsDefinition,,,True,,GroupOnValue,,,,ba265cb3-f314-42a4-942f-10faecc0302f
3002,DataCategory,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,310f6ad3-81ca-44f9-b06f-c68fec064986
3004,FormatStringDefinition,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FormatStringDefinition,,,True,,GroupOnValue,,,,458225fb-4f9a-4e05-bf89-6c9af687ade4
3006,LineageTag,Model Measures,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,25df4b0e-7acb-4254-98b2-7b418e04ac18
4514,Name,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,b283915e-af25-441f-b69f-e904e9d248bd
4516,Table,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Table,,,True,,GroupOnValue,,,,40b4b7a4-856a-40e3-9749-eccd771c05d8
4518,DataType,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataType,,,True,,GroupOnValue,,,,a9b6d73a-4c91-41a1-a1eb-23361b8a8ff5
4520,DataCategory,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,b7696ac1-a97e-4480-9ec7-362801086e89
4522,Description,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,8498274a-790a-476e-84b7-1b0008b12896
4532,Alignment,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Alignment,,,True,,GroupOnValue,,,,46b45785-dc08-47eb-8d14-e4ad80d5583a
4534,SummarizeBy,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SummarizeBy,,,True,,GroupOnValue,,,,621cf4c6-2094-4a49-a2d6-56be7f76877d
4536,ColumnStorage,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ColumnStorage,,,True,,GroupOnValue,,,,40300d78-e223-4f04-b765-f1d7ec11862a
4538,Type,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Type,,,True,,GroupOnValue,,,,1514a49b-7d5d-4c89-9d37-3a9ac5105eef
4540,SourceColumn,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SourceColumn,,,True,,GroupOnValue,,,,0fac76f6-b48d-4f8a-8c3a-452a862e854b
4542,Expression,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,9ecade34-cd98-47bd-a89c-d029903c2c87
4544,FormatString,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FormatString,,,True,,GroupOnValue,,,,1ee8807c-6eb5-4327-8070-2d0cee27f7c6
4548,SortByColumn,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SortByColumn,,,True,,GroupOnValue,,,,fa90f666-cb9c-451c-8aaa-44a1c94865d5
4550,GroupingBehavior,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,GroupingBehavior,,,True,,GroupOnValue,,,,a0b75eaa-c08c-43ab-b4ce-8edea5dc8643
4552,SourceProviderType,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SourceProviderType,,,True,,GroupOnValue,,,,9227818b-5fbf-4682-910b-f905d298945c
4554,DisplayFolder,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DisplayFolder,,,True,,GroupOnValue,,,,61941887-8bac-41df-9b4d-d99ba8407372
4556,AlternateOf,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,AlternateOf,,,True,,GroupOnValue,,,,3513351d-2a5a-44f1-bd16-a06c8066ff80
4558,LineageTag,Model Columns,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,edc98915-05ae-4452-8877-706e8d59556a
6475,Name,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,b66864eb-14e6-40a9-9215-80f0b4e677f9
6477,Model,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,9313cf50-d321-4e26-817a-9a30449d1feb
6479,DataCategory,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,DataCategory,,,True,,GroupOnValue,,,,ff706449-831f-4d53-b92d-0cb4a74b968f
6481,Description,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,d94d0c31-32e8-440f-88e0-e2714842f1d3
6485,StorageMode,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,StorageMode,,,True,,GroupOnValue,,,,ed4562c4-3643-4f61-b42c-ce14bfc06f0f
6487,TableStorage,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,TableStorage,,,True,,GroupOnValue,,,,a18277d2-6382-4d41-9167-449dcb290c21
6489,Expression,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,d8a5d9cd-594d-4bb5-827c-f7fa36b23ae6
6497,LineageTag,Model Tables,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,LineageTag,,,True,,GroupOnValue,,,,36ea4a89-35f5-4ae9-9daa-328fc9041d78
8807,Name,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,ee8eefc6-5447-4965-96d3-81a369e23167
8809,Relationship,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Relationship,,,True,,GroupOnValue,,,,fee7bb77-1324-48f1-89a5-2dbfc2ebeb75
8811,Model,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Model,,,True,,GroupOnValue,,,,049aa727-ceea-4645-88a8-ad3786841036
8815,CrossFilteringBehavior,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,CrossFilteringBehavior,,,True,,GroupOnValue,,,,6dfafd0f-3ef4-4823-ad26-1986524010e0
8819,FromTable,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromTable,,,True,,GroupOnValue,,,,ed08e3f2-07ef-4381-9028-b113d6d38a98
8821,FromColumn,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromColumn,,,True,,GroupOnValue,,,,7c45b588-c2f1-4787-a032-e108154906f9
8823,FromCardinality,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,FromCardinality,,,True,,GroupOnValue,,,,afb4f3b5-44a5-4367-b55a-49b3c5fec10c
8825,ToTable,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToTable,,,True,,GroupOnValue,,,,56792645-decf-4347-af78-c6063b985bcf
8827,ToColumn,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToColumn,,,True,,GroupOnValue,,,,35a99da5-f8cb-47b1-9ca1-658a4bf1a147
8829,ToCardinality,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,ToCardinality,,,True,,GroupOnValue,,,,a417dd25-98c8-4ee3-92ed-9ab8b2d36865
8831,State,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,State,,,True,,GroupOnValue,,,,98010ae0-2954-4e4c-956f-f486f9e9825a
8833,SecurityFilteringBehavior,Model Relationship,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,SecurityFilteringBehavior,,,True,,GroupOnValue,,,,46e70df8-99e1-4a0d-b874-203ce67ee8ac
11455,Type,Data Dictionary,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Type,,,True,,GroupOnValue,,,,5f340f0d-5312-4278-a3de-1842c68c96e1
11457,Name,Data Dictionary,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Name,,,True,,GroupOnValue,,,,d160a75b-f4c9-4fcf-8885-60e137159026
11459,Description,Data Dictionary,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Description,,,True,,GroupOnValue,,,,d339f8c5-8946-4d0f-9c8d-858e35be6949
11461,Location,Data Dictionary,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Location,,,True,,GroupOnValue,,,,79be7365-ca55-4816-b4a8-2502c5a53724
11463,Expression,Data Dictionary,Text,Regular,,True,False,False,True,Default,None,,CalculatedTableColumn,Expression,,,True,,GroupOnValue,,,,5ebc6365-e323-483f-90ba-d6198a73c7b7
36,BranchID,Dim_Branch,Text,Regular,,False,True,False,False,Default,None,,Data,BranchID,,,True,,GroupOnValue,,,,686ea8f5-1f0c-4ca3-ac49-965dbfb3091e
26,Aging,Parts_Open_Tickets,Text,Regular,,False,False,False,True,Default,None,,Data,Aging,,,True,Aging_Sort_Order,GroupOnValue,,,,eabaffab-49f6-4214-abf8-c582468a2033
2339,Label,TopN Selector,Text,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Label,,,True,SortOrder,GroupOnValue,,,,28df341c-d926-4e5b-862a-3fb1208438f6
15,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Parts_Open_Tickets,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
27,#_Parts_On_Order,Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,Sum,,Data,#_Parts_On_Order,,,True,,GroupOnValue,,,,af85474d-0c0d-4bc7-b22f-471c7ff5a965
28,#_On_Back_Order,Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,Sum,,Data,#_On_Back_Order,,,True,,GroupOnValue,,,,db222c30-d6e5-463b-af2d-7c1b475bc100
29,Order_Total_$$,Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,Sum,,Data,Order_Total_$$,,,True,,GroupOnValue,,,,2580a580-16bf-49c0-97af-20980ad358e8
31,Deposit,Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,Sum,,Data,Deposit,,,True,,GroupOnValue,,,,2052757b-bba1-4ae1-9a4c-e23c4cb23856
163997,$$_Available,Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,Sum,,Data,$$_Available,,,True,,GroupOnValue,,,,dc3c432a-e111-4207-a978-f56a2181c1d2
163998,Backorder_Pct,Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,Sum,,Data,Backorder_Pct,,,True,,GroupOnValue,,,,2ec7a6ae-f08e-4ffa-aac1-f0ff1a856e22
18,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Dim_Branch,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
711,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,MeasuresTable,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
1701,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Parts_Open_Tickets_Details,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
166144,Available_QTY,Parts_Open_Tickets_Details,Number,Regular,,False,False,False,True,Default,Sum,,Data,Available_QTY,,,True,,GroupOnValue,,,,b9f13285-8e6a-44d9-a033-abda748c70ee
166145,Line_Backorder_Pct,Parts_Open_Tickets_Details,Number,Regular,,False,False,False,True,Default,Sum,,Data,Line_Backorder_Pct,,,True,,GroupOnValue,,,,9408812d-a6d2-4d79-b0d7-1f72c51d80f6
2065,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Data Refresh,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
2265,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,TopN Selector,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
2541,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,dimDate,Integer,RowNumber,,True,True,False,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
2927,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Model Measures,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
4134,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Model Columns,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
5598,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Model Tables,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
7685,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Model Relationship,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
10335,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,Data Dictionary,Integer,RowNumber,,True,True,True,False,Default,Default,,RowNumber,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,,True,,GroupOnValue,,,,
22,Order_No,Parts_Open_Tickets,Integer,Regular,,False,False,False,True,Default,None,,Data,Order_No,,0,True,,GroupOnValue,,,,a67ea8de-f642-4450-bf62-c1aa47fa1537
24,Order_Date,Parts_Open_Tickets,Date,Regular,,False,False,False,True,Default,None,,Data,Order_Date,,Short Date,True,,GroupOnValue,,,,e422dfea-fc44-46bf-aee2-cfa83ffd0ba5
25,Days_Open,Parts_Open_Tickets,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Days_Open,,0,True,,GroupOnValue,,,,a84e78b1-1764-4f63-b85c-abc682ae8b48
34,AR_Acct,Parts_Open_Tickets,Integer,Regular,,False,False,False,True,Default,Sum,,Data,AR_Acct,,0,True,,GroupOnValue,,,,9303b753-f0e5-46bc-80c4-5032ab7a609f
47584,$$_BackOrdered,Parts_Open_Tickets,Number,Regular,,False,False,False,True,Default,Sum,,Data,$$_BackOrdered,,"\$#,0.00;(\$#,0.00);\$#,0.00",True,,GroupOnValue,,,,679c8965-e9f6-4ce8-94b8-8c0e844ef7e6
151091,Created_On,Parts_Open_Tickets,Date,Regular,,False,False,False,True,Default,None,,Data,Created_On,,Short Date,True,,GroupOnValue,,,,3c8c3def-ea29-449b-9e7b-a69ebd6506b5
178575,WO_Creation_Date,Parts_Open_Tickets,Date,Regular,,False,False,False,True,Default,None,,Data,WO_Creation_Date,,Short Date,True,,GroupOnValue,,,,a1f8f7fd-0bc4-411f-8517-30b1b57db719
178576,Aging_Sort_Order,Parts_Open_Tickets,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Aging_Sort_Order,,0,True,,GroupOnValue,,,,23fd6277-c5ff-4e39-9c1d-6214b6cf6c11
760,Value,MeasuresTable,Integer,Regular,,True,False,False,True,Default,Sum,,CalculatedTableColumn,Value,,0,True,,GroupOnValue,,,,80fc6315-05cf-4c7d-8f98-3944b41b1e93
762,DummyColumn,MeasuresTable,Integer,Regular,,True,False,False,True,Default,Sum,,CalculatedTableColumn,DummyColumn,,0,True,,GroupOnValue,,,,b6f1aca0-34ab-4b99-affa-58575e0b0aff
1704,Order_No,Parts_Open_Tickets_Details,Integer,Regular,,False,False,False,True,Default,None,,Data,Order_No,,0,True,,GroupOnValue,,,,d0a8a3dd-5d89-4999-ade0-4ff762bea192
1705,RO_Number,Parts_Open_Tickets_Details,Integer,Regular,,False,False,False,True,Default,Sum,,Data,RO_Number,,0,True,,GroupOnValue,,,,27e05493-acd1-4b0a-b82c-441bd1935bb5
1706,Order_Date,Parts_Open_Tickets_Details,Date,Regular,,False,False,False,True,Default,None,,Data,Order_Date,,Long Date,True,,GroupOnValue,,,,4a243fe4-d003-440a-be0b-392f31c4df30
1707,Days_Open,Parts_Open_Tickets_Details,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Days_Open,,0,True,,GroupOnValue,,,,59c3df9c-c9b4-42fc-a7fe-d23b2ef1c41e
1710,Quantity_Ordered,Parts_Open_Tickets_Details,Number,Regular,,False,False,False,True,Default,Sum,,Data,Quantity_Ordered,,0,True,,GroupOnValue,,,,0b603b63-09a5-4466-9d40-01b9d7258931
1711,Unit_Price,Parts_Open_Tickets_Details,Number,Regular,,False,False,False,True,Default,Sum,,Data,Unit_Price,,"\$#,0.00;(\$#,0.00);\$#,0.00",True,,GroupOnValue,,,,a8c6bc2a-91f6-4ce8-a9c3-b044ae41941d
1712,Line_Total,Parts_Open_Tickets_Details,Number,Regular,,False,False,False,True,Default,Sum,,Data,Line_Total,,"\$#,0.00;(\$#,0.00);\$#,0.00",True,,GroupOnValue,,,,67226e56-bc9c-4f21-8b75-032544d01573
40691,BackOrdered_QTY,Parts_Open_Tickets_Details,Number,Regular,,False,False,False,True,Default,Sum,,Data,BackOrdered_QTY,,0,True,,GroupOnValue,,,,e79c7f42-8f75-4654-9057-d61070a0d86d
151092,Created_On,Parts_Open_Tickets_Details,Date,Regular,,False,False,False,True,Default,None,,Data,Created_On,,Long Date,True,,GroupOnValue,,,,6d5c90d1-c041-4e30-bec0-22238d6e69b6
166140,File_No,Parts_Open_Tickets_Details,Integer,Regular,,False,False,False,True,Default,Sum,,Data,File_No,,0,True,,GroupOnValue,,,,395efeb9-b243-4e2d-94a0-a27cc31bff8e
191239,WO_Creation_Date,Parts_Open_Tickets_Details,Date,Regular,,False,False,False,True,Default,None,,Data,WO_Creation_Date,,Long Date,True,,GroupOnValue,,,,4c95705d-e398-4df1-ad97-fff70e4dca5a
191240,Aging_Sort_Order,Parts_Open_Tickets_Details,Integer,Regular,,False,False,False,True,Default,Sum,,Data,Aging_Sort_Order,,0,True,,GroupOnValue,,,,4b3a51b0-553d-44ac-8136-ac65782a14d8
2067,CurrentDateTime,Data Refresh,Date,Regular,,True,False,False,True,Default,None,,Data,CurrentDateTime,,General Date,True,,GroupOnValue,,,,2946d0a0-7ff6-4b49-b1c2-4a94f9aaeb79
2068,Date,Data Refresh,Date,Regular,,True,False,False,True,Default,None,,Data,Date,,Long Date,True,,GroupOnValue,,,,35ac93dc-70c4-4682-8c29-de54bc2c40cf
2069,Time,Data Refresh,Date,Regular,,True,False,False,True,Default,None,,Data,Time,,Long Time,True,,GroupOnValue,,,,cd6f396a-5670-49b0-8139-cc274959d3d4
2314,TopN,TopN Selector,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,TopN,,0,True,,GroupOnValue,,,,d48b5e1c-40b0-4725-85ac-4964d5832490
2396,SortOrder,TopN Selector,Integer,Regular,,False,False,False,True,Default,Sum,,CalculatedTableColumn,SortOrder,,0,True,,GroupOnValue,,,,ef7eda91-3fa6-4aac-a255-2b87b942b484
2590,Date,dimDate,Date,Regular,,False,True,True,False,Default,None,,CalculatedTableColumn,Date,,Short Date,True,,GroupOnValue,,,,508314bb-0cb2-425d-9652-2924a1be38bd
2592,Year,dimDate,Integer,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Year,,0,True,,GroupOnValue,,,,b4860582-44d5-4042-a0e3-466894715221
2596,QuarterNo,dimDate,Integer,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,QuarterNo,,0,True,,GroupOnValue,,,,cb030dad-42a5-4f3a-86be-bd2d94c56f61
2600,MonthNo,dimDate,Integer,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,MonthNo,,0,True,,GroupOnValue,,,,de44ebf0-087e-4444-bf4f-0c7f0c63469a
2602,Weekday,dimDate,Integer,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,Weekday,,0,True,,GroupOnValue,,,,28f420d4-3cb2-4de9-8c66-9d15b3320052
2604,WeekdayNo,dimDate,Integer,Regular,,False,False,False,True,Default,None,,CalculatedTableColumn,WeekdayNo,,0,True,,GroupOnValue,,,,672a69d7-fd3b-450d-9445-3f2d09ef6306
2976,ID,Model Measures,Integer,Regular,,True,False,False,True,Default,Count,,CalculatedTableColumn,ID,,0,True,,GroupOnValue,,,,512d4b41-4ddf-4d74-b04e-95fda4893896
